Label,Mode,Frequency,Isotopologue
MODE,119,688.71896,CHHDH
MODE,120,701.59393,CHHDH
MODE,121,703.35488,CHHDH
MODE,122,704.13865,CHHDH
MODE,123,712.36938,CHHDH
MODE,124,717.80942,CHHDH
MODE,125,721.96033,CHHDH
MODE,126,730.86795,CHHDH
MODE,127,739.92108,CHHDH
MODE,128,747.53228,CHHDH
MODE,129,750.66855,CHHDH
MODE,130,763.83458,CHHDH
MODE,131,776.10189,CHHDH
MODE,132,791.97374,CHHDH
MODE,133,792.99127,CHHDH
MODE,134,809.12622,CHHDH
MODE,135,820.82073,CHHDH
MODE,136,827.15486,CHHDH
MODE,137,830.29206,CHHDH
MODE,138,839.26562,CHHDH
MODE,139,840.86757,CHHDH
MODE,140,842.43577,CHHDH
MODE,141,857.77765,CHHDH
MODE,142,859.60447,CHHDH
MODE,143,860.48162,CHHDH
MODE,144,865.1043,CHHDH
MODE,145,877.52631,CHHDH
MODE,146,879.15874,CHHDH
MODE,147,882.63605,CHHDH
MODE,148,892.73668,CHHDH
MODE,149,902.03174,CHHDH
MODE,150,906.8238,CHHDH
MODE,151,921.15592,CHHDH
MODE,152,928.80495,CHHDH
MODE,153,934.94608,CHHDH
MODE,154,938.49747,CHHDH
MODE,155,945.01422,CHHDH
MODE,156,949.63125,CHHDH
MODE,157,952.78173,CHHDH
MODE,158,953.97494,CHHDH
MODE,159,966.23157,CHHDH
MODE,160,974.14492,CHHDH
MODE,161,977.39153,CHHDH
MODE,162,984.06391,CHHDH
MODE,163,984.66025,CHHDH
MODE,164,987.54666,CHHDH
MODE,165,989.76,CHHDH
MODE,166,990.97637,CHHDH
MODE,167,1000.41286,CHHDH
MODE,168,1007.88676,CHHDH
MODE,169,1013.69794,CHHDH
MODE,170,1018.82478,CHHDH
MODE,171,1021.10516,CHHDH
MODE,172,1028.92281,CHHDH
MODE,173,1030.874,CHHDH
MODE,174,1032.98641,CHHDH
MODE,175,1036.93157,CHHDH
MODE,176,1037.48211,CHHDH
MODE,177,1052.56926,CHHDH
MODE,178,1060.45154,CHHDH
MODE,179,1069.23171,CHHDH
MODE,180,1076.09711,CHHDH
MODE,181,1076.79241,CHHDH
MODE,182,1076.90238,CHHDH
MODE,183,1077.77198,CHHDH
MODE,184,1082.76297,CHHDH
MODE,185,1094.27549,CHHDH
MODE,186,1105.55953,CHHDH
MODE,187,1115.60878,CHHDH
MODE,188,1126.87789,CHHDH
MODE,189,1129.78964,CHHDH
MODE,190,1130.89515,CHHDH
MODE,191,1138.67458,CHHDH
MODE,192,1139.52675,CHHDH
MODE,193,1140.57805,CHHDH
MODE,194,1150.32197,CHHDH
MODE,195,1158.33441,CHHDH
MODE,196,1167.67134,CHHDH
MODE,197,1173.68738,CHHDH
MODE,198,1186.83157,CHHDH
MODE,199,1197.30864,CHHDH
MODE,200,1204.17217,CHHDH
MODE,201,1204.69005,CHHDH
MODE,202,1206.42288,CHHDH
MODE,203,1210.96226,CHHDH
MODE,204,1214.51,CHHDH
MODE,205,1217.48935,CHHDH
MODE,206,1218.10589,CHHDH
MODE,207,1220.05074,CHHDH
MODE,208,1235.26297,CHHDH
MODE,209,1236.55184,CHHDH
MODE,210,1239.84452,CHHDH
MODE,211,1242.82349,CHHDH
MODE,212,1249.29043,CHHDH
MODE,213,1251.51558,CHHDH
MODE,214,1255.07928,CHHDH
MODE,215,1263.49062,CHHDH
MODE,216,1265.54762,CHHDH
MODE,217,1272.92191,CHHDH
MODE,218,1273.16058,CHHDH
MODE,219,1277.80914,CHHDH
MODE,220,1294.08905,CHHDH
MODE,221,1296.603,CHHDH
MODE,222,1300.08412,CHHDH
MODE,223,1302.79954,CHHDH
MODE,224,1303.99789,CHHDH
MODE,225,1309.87414,CHHDH
MODE,226,1312.25608,CHHDH
MODE,227,1320.43754,CHHDH
MODE,228,1321.16558,CHHDH
MODE,229,1324.55793,CHHDH
MODE,230,1327.08608,CHHDH
MODE,231,1331.42358,CHHDH
MODE,232,1343.02401,CHHDH
MODE,233,1347.14635,CHHDH
MODE,234,1353.17756,CHHDH
MODE,235,1355.43994,CHHDH
MODE,236,1358.0237,CHHDH
MODE,237,1370.99189,CHHDH
MODE,238,1372.37994,CHHDH
MODE,239,1375.48776,CHHDH
MODE,240,1377.37075,CHHDH
MODE,241,1380.89347,CHHDH
MODE,242,1382.48318,CHHDH
MODE,243,1386.93586,CHHDH
MODE,244,1388.80592,CHHDH
MODE,245,1395.48922,CHHDH
MODE,246,1398.95405,CHHDH
MODE,247,1400.51841,CHHDH
MODE,248,1405.18815,CHHDH
MODE,249,1410.2193,CHHDH
MODE,250,1416.64409,CHHDH
MODE,251,1428.67192,CHHDH
MODE,252,1438.47688,CHHDH
MODE,253,1440.89246,CHHDH
MODE,254,1444.79402,CHHDH
MODE,255,1448.1787,CHHDH
MODE,256,1451.18714,CHHDH
MODE,257,1461.23305,CHHDH
MODE,258,1469.34629,CHHDH
MODE,259,1471.80448,CHHDH
MODE,260,1477.73881,CHHDH
MODE,261,1482.53695,CHHDH
MODE,262,1487.05722,CHHDH
MODE,263,1489.65373,CHHDH
MODE,264,1500.60589,CHHDH
MODE,265,1501.17391,CHHDH
MODE,266,1503.22908,CHHDH
MODE,267,1505.13387,CHHDH
MODE,268,1507.37347,CHHDH
MODE,269,1509.43211,CHHDH
MODE,270,1511.13297,CHHDH
MODE,271,1511.96573,CHHDH
MODE,272,1512.67922,CHHDH
MODE,273,1514.30173,CHHDH
MODE,274,1517.02116,CHHDH
MODE,275,1520.34642,CHHDH
MODE,276,1520.5008,CHHDH
MODE,277,1521.55105,CHHDH
MODE,278,1522.6503,CHHDH
MODE,279,1526.12891,CHHDH
MODE,280,1527.3701,CHHDH
MODE,281,1529.06311,CHHDH
MODE,282,1529.70563,CHHDH
MODE,283,1531.36827,CHHDH
MODE,284,1533.81679,CHHDH
MODE,285,1539.30305,CHHDH
MODE,286,1567.30557,CHHDH
MODE,287,1570.2812,CHHDH
MODE,288,1616.92998,CHHDH
MODE,289,1638.25566,CHHDH
MODE,290,1642.84082,CHHDH
MODE,291,1645.04993,CHHDH
MODE,292,1665.69444,CHHDH
MODE,293,1674.36581,CHHDH
MODE,294,1678.73403,CHHDH
MODE,295,1692.61322,CHHDH
MODE,296,1715.58914,CHHDH
MODE,297,1728.38759,CHHDH
MODE,298,1754.75113,CHHDH
MODE,299,1811.51914,CHHDH
MODE,300,2286.32759,CHHDH
MODE,301,2969.15663,CHHDH
MODE,302,2981.08891,CHHDH
MODE,303,3006.36335,CHHDH
MODE,304,3020.07485,CHHDH
MODE,305,3021.97306,CHHDH
MODE,306,3030.22723,CHHDH
MODE,307,3032.47881,CHHDH
MODE,308,3032.65807,CHHDH
MODE,309,3041.05189,CHHDH
MODE,310,3042.06305,CHHDH
MODE,311,3046.18046,CHHDH
MODE,312,3051.91554,CHHDH
MODE,313,3052.91069,CHHDH
MODE,314,3053.94283,CHHDH
MODE,315,3056.15176,CHHDH
MODE,316,3060.33847,CHHDH
MODE,317,3063.18454,CHHDH
MODE,318,3065.40288,CHHDH
MODE,319,3065.7672,CHHDH
MODE,320,3068.26053,CHHDH
MODE,321,3071.06655,CHHDH
MODE,322,3075.16781,CHHDH
MODE,323,3083.42549,CHHDH
MODE,324,3085.63341,CHHDH
MODE,325,3085.97324,CHHDH
MODE,326,3087.25533,CHHDH
MODE,327,3095.16633,CHHDH
MODE,328,3104.69132,CHHDH
MODE,329,3106.96189,CHHDH
MODE,330,3110.60766,CHHDH
MODE,331,3112.25919,CHHDH
MODE,332,3112.61173,CHHDH
MODE,333,3113.2431,CHHDH
MODE,334,3113.86716,CHHDH
MODE,335,3114.83508,CHHDH
MODE,336,3114.91302,CHHDH
MODE,337,3121.16942,CHHDH
MODE,338,3126.49477,CHHDH
MODE,339,3130.82929,CHHDH
MODE,340,3134.52092,CHHDH
MODE,341,3137.23725,CHHDH
MODE,342,3140.38677,CHHDH
MODE,343,3146.29087,CHHDH
MODE,344,3147.67357,CHHDH
MODE,345,3148.32167,CHHDH
MODE,346,3153.02789,CHHDH
MODE,347,3165.409,CHHDH
MODE,348,3167.465,CHHDH
MODE,349,3171.36598,CHHDH
MODE,350,3172.34598,CHHDH
MODE,351,3176.41745,CHHDH
MODE,352,3190.75085,CHHDH
MODE,353,3197.23092,CHHDH
MODE,354,3199.19627,CHHDH
MODE,355,3203.16727,CHHDH
MODE,356,3208.72515,CHHDH
MODE,357,3304.49428,CHHDH
MODE,358,3400.50762,CHHDH
MODE,359,3529.64392,CHHDH
MODE,360,3692.29806,CHHDH
12-1-2-1-1,,,
MODE,13,4.97213,CHDHH
MODE,14,8.84201,CHDHH
MODE,15,15.79017,CHDHH
MODE,16,18.83195,CHDHH
MODE,17,22.42115,CHDHH
MODE,18,24.00646,CHDHH
MODE,19,29.52074,CHDHH
MODE,20,29.82745,CHDHH
MODE,21,32.66177,CHDHH
MODE,22,35.30936,CHDHH
MODE,23,37.48599,CHDHH
MODE,24,40.12304,CHDHH
MODE,25,42.02285,CHDHH
MODE,26,43.74336,CHDHH
MODE,27,48.95332,CHDHH
MODE,28,52.86986,CHDHH
MODE,29,57.48808,CHDHH
MODE,30,60.22507,CHDHH
MODE,31,62.07015,CHDHH
MODE,32,67.06989,CHDHH
MODE,33,68.44525,CHDHH
MODE,34,71.48567,CHDHH
MODE,35,73.20246,CHDHH
MODE,36,75.43679,CHDHH
MODE,37,80.51745,CHDHH
MODE,38,83.69297,CHDHH
MODE,39,91.09381,CHDHH
MODE,40,95.09352,CHDHH
MODE,41,96.4134,CHDHH
MODE,42,107.60101,CHDHH
MODE,43,107.99073,CHDHH
MODE,44,108.04885,CHDHH
MODE,45,109.91053,CHDHH
MODE,46,112.71202,CHDHH
MODE,47,118.83121,CHDHH
MODE,48,121.87295,CHDHH
MODE,49,130.09302,CHDHH
MODE,50,134.32015,CHDHH
MODE,51,139.80095,CHDHH
MODE,52,144.272,CHDHH
MODE,53,147.40403,CHDHH
MODE,54,152.17393,CHDHH
MODE,55,156.20951,CHDHH
MODE,56,164.79947,CHDHH
MODE,57,169.10888,CHDHH
MODE,58,184.56849,CHDHH
MODE,59,193.68594,CHDHH
MODE,60,203.42106,CHDHH
MODE,61,205.62398,CHDHH
MODE,62,218.9097,CHDHH
MODE,63,222.64736,CHDHH
MODE,64,225.71246,CHDHH
MODE,65,233.9005,CHDHH
MODE,66,247.27939,CHDHH
MODE,67,249.53908,CHDHH
MODE,68,259.52515,CHDHH
MODE,69,268.46639,CHDHH
MODE,70,272.26763,CHDHH
MODE,71,297.27405,CHDHH
MODE,72,303.9461,CHDHH
MODE,73,316.37454,CHDHH
MODE,74,322.73688,CHDHH
MODE,75,323.44675,CHDHH
MODE,76,332.53477,CHDHH
MODE,77,335.97523,CHDHH
MODE,78,338.48674,CHDHH
MODE,79,340.53736,CHDHH
MODE,80,362.36654,CHDHH
MODE,81,379.52625,CHDHH
MODE,82,382.57231,CHDHH
MODE,83,393.00415,CHDHH
MODE,84,405.10933,CHDHH
MODE,85,423.62241,CHDHH
MODE,86,425.69073,CHDHH
MODE,87,426.06707,CHDHH
MODE,88,433.96771,CHDHH
MODE,89,436.81496,CHDHH
MODE,90,445.23215,CHDHH
MODE,91,453.61942,CHDHH
MODE,92,453.89695,CHDHH
MODE,93,464.99501,CHDHH
MODE,94,467.73762,CHDHH
MODE,95,471.29036,CHDHH
MODE,96,475.73895,CHDHH
MODE,97,509.37347,CHDHH
MODE,98,509.9142,CHDHH
MODE,99,526.71321,CHDHH
MODE,100,526.943,CHDHH
MODE,101,530.15202,CHDHH
MODE,102,553.31233,CHDHH
MODE,103,556.56806,CHDHH
MODE,104,563.73685,CHDHH
MODE,105,565.41254,CHDHH
MODE,106,567.31537,CHDHH
MODE,107,574.45116,CHDHH
MODE,108,588.94714,CHDHH
MODE,109,593.33583,CHDHH
MODE,110,606.4843,CHDHH
MODE,111,620.95959,CHDHH
MODE,112,623.94677,CHDHH
MODE,113,637.9887,CHDHH
MODE,114,651.35074,CHDHH
MODE,115,658.04769,CHDHH
MODE,116,658.25899,CHDHH
MODE,117,661.14408,CHDHH
MODE,118,664.23296,CHDHH
MODE,119,688.71896,CHDHH
MODE,120,701.59571,CHDHH
MODE,121,703.35516,CHDHH
MODE,122,704.14383,CHDHH
MODE,123,712.36938,CHDHH
MODE,124,717.81327,CHDHH
MODE,125,721.96082,CHDHH
MODE,126,730.86795,CHDHH
MODE,127,739.92112,CHDHH
MODE,128,747.53229,CHDHH
MODE,129,750.66863,CHDHH
MODE,130,763.83457,CHDHH
MODE,131,776.10185,CHDHH
MODE,132,791.97364,CHDHH
MODE,133,792.99125,CHDHH
MODE,134,809.12616,CHDHH
MODE,135,820.82071,CHDHH
MODE,136,827.15483,CHDHH
MODE,137,830.29205,CHDHH
MODE,138,839.26438,CHDHH
MODE,139,840.86754,CHDHH
MODE,140,842.43773,CHDHH
MODE,141,857.77856,CHDHH
MODE,142,859.60445,CHDHH
MODE,143,860.48162,CHDHH
MODE,144,865.10429,CHDHH
MODE,145,877.52631,CHDHH
MODE,146,879.15865,CHDHH
MODE,147,882.63603,CHDHH
MODE,148,892.73668,CHDHH
MODE,149,902.03159,CHDHH
MODE,150,906.82379,CHDHH
MODE,151,921.15588,CHDHH
MODE,152,928.80486,CHDHH
MODE,153,934.94608,CHDHH
MODE,154,938.4976,CHDHH
MODE,155,945.01421,CHDHH
MODE,156,949.63258,CHDHH
MODE,157,952.78172,CHDHH
MODE,158,953.97519,CHDHH
MODE,159,966.23154,CHDHH
MODE,160,974.14489,CHDHH
MODE,161,977.39152,CHDHH
MODE,162,984.06391,CHDHH
MODE,163,984.66047,CHDHH
MODE,164,987.54694,CHDHH
MODE,165,989.75997,CHDHH
MODE,166,990.97642,CHDHH
MODE,167,1000.41278,CHDHH
MODE,168,1007.88673,CHDHH
MODE,169,1013.698,CHDHH
MODE,170,1018.82478,CHDHH
MODE,171,1021.10516,CHDHH
MODE,172,1028.92242,CHDHH
MODE,173,1030.87431,CHDHH
MODE,174,1032.9864,CHDHH
MODE,175,1036.93021,CHDHH
MODE,176,1037.48204,CHDHH
MODE,177,1052.56897,CHDHH
MODE,178,1060.45151,CHDHH
MODE,179,1069.23169,CHDHH
MODE,180,1076.09711,CHDHH
MODE,181,1076.79238,CHDHH
MODE,182,1076.90235,CHDHH
MODE,183,1077.77198,CHDHH
MODE,184,1082.7631,CHDHH
MODE,185,1094.27549,CHDHH
MODE,186,1105.55941,CHDHH
MODE,187,1115.60876,CHDHH
MODE,188,1126.87787,CHDHH
MODE,189,1129.78939,CHDHH
MODE,190,1130.89511,CHDHH
MODE,191,1138.67457,CHDHH
MODE,192,1139.52716,CHDHH
MODE,193,1140.57803,CHDHH
MODE,194,1150.32197,CHDHH
MODE,195,1158.33389,CHDHH
MODE,196,1167.64297,CHDHH
MODE,197,1173.68721,CHDHH
MODE,198,1186.83186,CHDHH
MODE,199,1197.30836,CHDHH
MODE,200,1204.20122,CHDHH
MODE,201,1204.6874,CHDHH
MODE,202,1206.41927,CHDHH
MODE,203,1210.49084,CHDHH
MODE,204,1214.36026,CHDHH
MODE,205,1214.61721,CHDHH
MODE,206,1218.10612,CHDHH
MODE,207,1220.05444,CHDHH
MODE,208,1235.26712,CHDHH
MODE,209,1236.54868,CHDHH
MODE,210,1239.84481,CHDHH
MODE,211,1242.8281,CHDHH
MODE,212,1249.29004,CHDHH
MODE,213,1251.51503,CHDHH
MODE,214,1255.07908,CHDHH
MODE,215,1263.47892,CHDHH
MODE,216,1265.54482,CHDHH
MODE,217,1272.89274,CHDHH
MODE,218,1273.20623,CHDHH
MODE,219,1277.82234,CHDHH
MODE,220,1294.0905,CHDHH
MODE,221,1296.60416,CHDHH
MODE,222,1300.08417,CHDHH
MODE,223,1302.80405,CHDHH
MODE,224,1303.9995,CHDHH
MODE,225,1309.88312,CHDHH
MODE,226,1312.25672,CHDHH
MODE,227,1320.43559,CHDHH
MODE,228,1321.17114,CHDHH
MODE,229,1324.55624,CHDHH
MODE,230,1327.08611,CHDHH
MODE,231,1331.42355,CHDHH
MODE,232,1343.0237,CHDHH
MODE,233,1347.15344,CHDHH
MODE,234,1353.17838,CHDHH
MODE,235,1355.44042,CHDHH
MODE,236,1358.02375,CHDHH
MODE,237,1370.99229,CHDHH
MODE,238,1372.37677,CHDHH
MODE,239,1377.36426,CHDHH
MODE,240,1379.9746,CHDHH
MODE,241,1380.89371,CHDHH
MODE,242,1382.46077,CHDHH
MODE,243,1386.92551,CHDHH
MODE,244,1388.79541,CHDHH
MODE,245,1395.48932,CHDHH
MODE,246,1398.95407,CHDHH
MODE,247,1400.51864,CHDHH
MODE,248,1404.94103,CHDHH
MODE,249,1410.2013,CHDHH
MODE,250,1416.64361,CHDHH
MODE,251,1428.6671,CHDHH
MODE,252,1438.47648,CHDHH
MODE,253,1440.89247,CHDHH
MODE,254,1444.79406,CHDHH
MODE,255,1448.1787,CHDHH
MODE,256,1451.18238,CHDHH
MODE,257,1461.24273,CHDHH
MODE,258,1469.34623,CHDHH
MODE,259,1471.81253,CHDHH
MODE,260,1477.7388,CHDHH
MODE,261,1482.50904,CHDHH
MODE,262,1487.05708,CHDHH
MODE,263,1489.65348,CHDHH
MODE,264,1500.61027,CHDHH
MODE,265,1501.271,CHDHH
MODE,266,1503.23281,CHDHH
MODE,267,1505.1353,CHDHH
MODE,268,1507.37569,CHDHH
MODE,269,1509.4135,CHDHH
MODE,270,1511.10082,CHDHH
MODE,271,1511.89964,CHDHH
MODE,272,1512.63465,CHDHH
MODE,273,1514.29268,CHDHH
MODE,274,1517.02118,CHDHH
MODE,275,1520.3466,CHDHH
MODE,276,1520.49989,CHDHH
MODE,277,1521.55111,CHDHH
MODE,278,1522.65038,CHDHH
MODE,279,1526.12881,CHDHH
MODE,280,1527.36769,CHDHH
MODE,281,1529.06325,CHDHH
MODE,282,1529.69626,CHDHH
MODE,283,1531.37658,CHDHH
MODE,284,1533.2685,CHDHH
MODE,285,1541.92056,CHDHH
MODE,286,1567.2954,CHDHH
MODE,287,1570.28194,CHDHH
MODE,288,1616.92922,CHDHH
MODE,289,1638.26177,CHDHH
MODE,290,1642.83117,CHDHH
MODE,291,1645.04999,CHDHH
MODE,292,1665.69439,CHDHH
MODE,293,1674.36658,CHDHH
MODE,294,1678.73409,CHDHH
MODE,295,1692.61213,CHDHH
MODE,296,1715.58915,CHDHH
MODE,297,1728.38735,CHDHH
MODE,298,1754.75114,CHDHH
MODE,299,1811.51907,CHDHH
MODE,300,2274.5796,CHDHH
MODE,301,2969.15664,CHDHH
MODE,302,2981.08891,CHDHH
MODE,303,3006.36313,CHDHH
MODE,304,3020.07486,CHDHH
MODE,305,3021.97307,CHDHH
MODE,306,3030.22728,CHDHH
MODE,307,3032.4788,CHDHH
MODE,308,3032.65807,CHDHH
MODE,309,3041.05188,CHDHH
MODE,310,3042.06307,CHDHH
MODE,311,3046.18051,CHDHH
MODE,312,3051.9176,CHDHH
MODE,313,3052.91069,CHDHH
MODE,314,3053.94282,CHDHH
MODE,315,3056.15177,CHDHH
MODE,316,3060.34933,CHDHH
MODE,317,3063.18455,CHDHH
MODE,318,3065.40288,CHDHH
MODE,319,3065.76719,CHDHH
MODE,320,3068.26054,CHDHH
MODE,321,3071.06657,CHDHH
MODE,322,3081.26835,CHDHH
MODE,323,3083.42556,CHDHH
MODE,324,3085.63321,CHDHH
MODE,325,3085.97334,CHDHH
MODE,326,3087.25534,CHDHH
MODE,327,3095.16633,CHDHH
MODE,328,3104.6913,CHDHH
MODE,329,3106.96189,CHDHH
MODE,330,3110.6078,CHDHH
MODE,331,3112.2592,CHDHH
MODE,332,3112.61173,CHDHH
MODE,333,3113.24268,CHDHH
MODE,334,3113.86717,CHDHH
MODE,335,3114.83508,CHDHH
MODE,336,3114.91302,CHDHH
MODE,337,3121.16942,CHDHH
MODE,338,3126.49494,CHDHH
MODE,339,3130.8335,CHDHH
MODE,340,3134.52091,CHDHH
MODE,341,3137.2373,CHDHH
MODE,342,3140.39307,CHDHH
MODE,343,3146.27425,CHDHH
MODE,344,3148.32146,CHDHH
MODE,345,3153.02687,CHDHH
MODE,346,3156.21133,CHDHH
MODE,347,3165.40919,CHDHH
MODE,348,3168.24102,CHDHH
MODE,349,3171.36597,CHDHH
MODE,350,3172.34598,CHDHH
MODE,351,3176.41745,CHDHH
MODE,352,3190.75083,CHDHH
MODE,353,3197.23091,CHDHH
MODE,354,3199.19631,CHDHH
MODE,355,3203.16726,CHDHH
MODE,356,3208.72514,CHDHH
MODE,357,3304.49369,CHDHH
MODE,358,3400.50753,CHDHH
MODE,359,3529.64392,CHDHH
MODE,360,3692.29806,CHDHH
12-2-1-1-1,,,
MODE,13,5.03635,CDHHH
MODE,14,8.87063,CDHHH
MODE,15,15.97389,CDHHH
MODE,16,18.99754,CDHHH
MODE,17,22.48788,CDHHH
MODE,18,24.19217,CDHHH
MODE,19,29.55259,CDHHH
MODE,20,29.81871,CDHHH
MODE,21,32.62082,CDHHH
MODE,22,35.34299,CDHHH
MODE,23,37.48335,CDHHH
MODE,24,42.02012,CDHHH
MODE,25,43.65489,CDHHH
MODE,26,46.0972,CDHHH
MODE,27,48.88453,CDHHH
MODE,28,52.83767,CDHHH
MODE,29,57.48456,CDHHH
MODE,30,60.23065,CDHHH
MODE,31,62.06576,CDHHH
MODE,32,67.15464,CDHHH
MODE,33,68.47098,CDHHH
MODE,34,71.48262,CDHHH
MODE,35,73.31382,CDHHH
MODE,36,75.50082,CDHHH
MODE,37,80.47908,CDHHH
MODE,38,83.69199,CDHHH
MODE,39,91.10876,CDHHH
MODE,40,95.00721,CDHHH
MODE,41,96.41033,CDHHH
MODE,42,106.08076,CDHHH
MODE,43,107.6093,CDHHH
MODE,44,108.01951,CDHHH
MODE,45,108.25744,CDHHH
MODE,46,112.71001,CDHHH
MODE,47,118.72036,CDHHH
MODE,48,121.70259,CDHHH
MODE,49,124.0983,CDHHH
MODE,50,130.22383,CDHHH
MODE,51,134.32219,CDHHH
MODE,52,144.27084,CDHHH
MODE,53,147.39756,CDHHH
MODE,54,152.10262,CDHHH
MODE,55,155.94066,CDHHH
MODE,56,164.79352,CDHHH
MODE,57,169.10817,CDHHH
MODE,58,184.56833,CDHHH
MODE,59,193.68326,CDHHH
MODE,60,203.42083,CDHHH
MODE,61,205.62373,CDHHH
MODE,62,218.90972,CDHHH
MODE,63,222.64737,CDHHH
MODE,64,225.71247,CDHHH
MODE,65,233.90047,CDHHH
MODE,66,247.27947,CDHHH
MODE,67,249.53908,CDHHH
MODE,68,259.52429,CDHHH
MODE,69,268.46641,CDHHH
MODE,70,272.26764,CDHHH
MODE,71,297.27404,CDHHH
MODE,72,303.94609,CDHHH
MODE,73,316.36133,CDHHH
MODE,74,322.73691,CDHHH
MODE,75,323.44669,CDHHH
MODE,76,332.53486,CDHHH
MODE,77,335.97348,CDHHH
MODE,78,338.48674,CDHHH
MODE,79,340.53732,CDHHH
MODE,80,362.36653,CDHHH
MODE,81,379.52625,CDHHH
MODE,82,382.5723,CDHHH
MODE,83,393.00415,CDHHH
MODE,84,405.10933,CDHHH
MODE,85,423.62241,CDHHH
MODE,86,425.69073,CDHHH
MODE,87,426.06671,CDHHH
MODE,88,433.96769,CDHHH
MODE,89,436.81495,CDHHH
MODE,90,445.23214,CDHHH
MODE,91,453.61449,CDHHH
MODE,92,453.89695,CDHHH
MODE,93,464.99502,CDHHH
MODE,94,467.73783,CDHHH
MODE,95,471.29036,CDHHH
MODE,96,475.73895,CDHHH
MODE,97,509.37348,CDHHH
MODE,98,509.91422,CDHHH
MODE,99,526.71295,CDHHH
MODE,100,526.94297,CDHHH
MODE,101,530.15201,CDHHH
MODE,102,553.31233,CDHHH
MODE,103,556.56809,CDHHH
MODE,104,563.73685,CDHHH
MODE,105,565.41257,CDHHH
MODE,106,567.31537,CDHHH
MODE,107,574.45116,CDHHH
MODE,108,588.94391,CDHHH
MODE,109,593.33581,CDHHH
MODE,110,606.48428,CDHHH
MODE,111,620.95967,CDHHH
MODE,112,623.94677,CDHHH
MODE,113,637.98871,CDHHH
MODE,114,651.35074,CDHHH
MODE,115,658.04767,CDHHH
MODE,116,658.25895,CDHHH
MODE,117,661.14408,CDHHH
MODE,118,664.23296,CDHHH
MODE,119,688.71896,CDHHH
MODE,120,701.59564,CDHHH
MODE,121,703.35517,CDHHH
MODE,122,704.14374,CDHHH
MODE,123,712.36937,CDHHH
MODE,124,717.81288,CDHHH
MODE,125,721.96084,CDHHH
MODE,126,730.86795,CDHHH
MODE,127,739.92111,CDHHH
MODE,128,747.53234,CDHHH
MODE,129,750.66852,CDHHH
MODE,130,763.83457,CDHHH
MODE,131,776.10189,CDHHH
MODE,132,791.97365,CDHHH
MODE,133,792.99126,CDHHH
MODE,134,809.12617,CDHHH
MODE,135,820.8207,CDHHH
MODE,136,827.15482,CDHHH
MODE,137,830.29201,CDHHH
MODE,138,839.26453,CDHHH
MODE,139,840.86754,CDHHH
MODE,140,842.43755,CDHHH
MODE,141,857.77862,CDHHH
MODE,142,859.60444,CDHHH
MODE,143,860.48162,CDHHH
MODE,144,865.10429,CDHHH
MODE,145,877.52631,CDHHH
MODE,146,879.15866,CDHHH
MODE,147,882.63603,CDHHH
MODE,148,892.73668,CDHHH
MODE,149,902.03161,CDHHH
MODE,150,906.82379,CDHHH
MODE,151,921.1559,CDHHH
MODE,152,928.80487,CDHHH
MODE,153,934.94607,CDHHH
MODE,154,938.49754,CDHHH
MODE,155,945.01421,CDHHH
MODE,156,949.6311,CDHHH
MODE,157,952.78172,CDHHH
MODE,158,953.97508,CDHHH
MODE,159,966.23156,CDHHH
MODE,160,974.14491,CDHHH
MODE,161,977.39153,CDHHH
MODE,162,984.06391,CDHHH
MODE,163,984.66065,CDHHH
MODE,164,987.54698,CDHHH
MODE,165,989.75997,CDHHH
MODE,166,990.97586,CDHHH
MODE,167,1000.41282,CDHHH
MODE,168,1007.88676,CDHHH
MODE,169,1013.69798,CDHHH
MODE,170,1018.82478,CDHHH
MODE,171,1021.10515,CDHHH
MODE,172,1028.92264,CDHHH
MODE,173,1030.87428,CDHHH
MODE,174,1032.98641,CDHHH
MODE,175,1036.93099,CDHHH
MODE,176,1037.48209,CDHHH
MODE,177,1052.56916,CDHHH
MODE,178,1060.45153,CDHHH
MODE,179,1069.23169,CDHHH
MODE,180,1076.09711,CDHHH
MODE,181,1076.79241,CDHHH
MODE,182,1076.90238,CDHHH
MODE,183,1077.77198,CDHHH
MODE,184,1082.7632,CDHHH
MODE,185,1094.27549,CDHHH
MODE,186,1105.55947,CDHHH
MODE,187,1115.60876,CDHHH
MODE,188,1126.87786,CDHHH
MODE,189,1129.78953,CDHHH
MODE,190,1130.89514,CDHHH
MODE,191,1138.67454,CDHHH
MODE,192,1139.52685,CDHHH
MODE,193,1140.57804,CDHHH
MODE,194,1150.32196,CDHHH
MODE,195,1158.33451,CDHHH
MODE,196,1167.6701,CDHHH
MODE,197,1173.68738,CDHHH
MODE,198,1186.83218,CDHHH
MODE,199,1197.30878,CDHHH
MODE,200,1204.17984,CDHHH
MODE,201,1204.68956,CDHHH
MODE,202,1206.42248,CDHHH
MODE,203,1213.39692,CDHHH
MODE,204,1214.53351,CDHHH
MODE,205,1218.0891,CDHHH
MODE,206,1218.22014,CDHHH
MODE,207,1220.0507,CDHHH
MODE,208,1235.27081,CDHHH
MODE,209,1236.55648,CDHHH
MODE,210,1239.8446,CDHHH
MODE,211,1242.82701,CDHHH
MODE,212,1249.29125,CDHHH
MODE,213,1251.51527,CDHHH
MODE,214,1255.0785,CDHHH
MODE,215,1263.4912,CDHHH
MODE,216,1265.60035,CDHHH
MODE,217,1273.0661,CDHHH
